target,source,features,model,H,seed,k,arm,method,auc_pooled,auc_percell_mean,auc_percell_std,ece,brier,tie_delta_mean,tie_delta_max,auc_zeroshot,auc_ceiling_within_lco,auc_ceiling_full_lfp,recovery_ratio,retrain_proximity,delong_p_vs_zeroshot,auc_lco_holdout_before,auc_lco_holdout_after,n_cal_cells,n_test_cells,rank_corr
severson,nasa,with_soh,xgboost,50,101112,40,arm_a,iso,0.8230630764558432,,,0.0184235714490171,0.0253669805824756,0.0373284809387947,0.0373284809387947,0.8603915573946379,0.9180798198349304,0.9997313341305508,-0.6470723741667532,-0.2678953692422115,7.377958930171694e-49,0.9960975609756096,,40,101,0.6135978224503906
severson,nasa,with_soh,xgboost,50,101112,40,arm_a,platt,0.8603915573946379,,,0.0218977401615533,0.0269784443080425,0.0,0.0,0.8603915573946379,0.9180798198349304,0.9997313341305508,0.0,0.0,1.0,0.9960975609756096,,40,101,1.0
severson,nasa,with_soh,xgboost,50,101112,40,arm_a,temp,0.8603915573946379,,,0.4742065283278081,0.2552026523692509,0.0,0.0,0.8603915573946379,0.9180798198349304,0.9997313341305508,0.0,0.0,1.0,0.9960975609756096,,40,101,1.0
severson,nasa,with_soh,lightgbm,10,42,5,zeroshot,raw,0.8378974412959385,0.9918966960058792,0.033734435089969,0.8937400176086345,0.8534314848146137,,,0.8378974412959385,0.911695031163958,0.9999923580086348,,,,0.9928571428571428,,5,136,
severson,nasa,with_soh,lightgbm,10,42,5,arm_b,warmstart,0.8569664965861686,0.9865630405129135,0.0659969638578738,0.0143202008767273,0.013451669148015,,,0.8378974412959385,0.911695031163958,0.9999923580086348,0.2583967216860803,0.1176412911456622,1.7819848182305238e-08,0.9928571428571428,0.9821428571428572,5,136,
severson,nasa,with_soh,lightgbm,10,42,5,arm_a,iso,0.793400554859894,,,0.0070019857592946,0.0090033999239059,0.0444968864360444,0.0444968864360444,0.8378974412959385,0.911695031163958,0.9999923580086348,-0.6029585317843457,-0.2745113007763998,3.491792465863961e-68,0.9928571428571428,,5,136,0.3183921462767755
severson,nasa,with_soh,lightgbm,10,42,5,arm_a,platt,0.8378974412959386,,,0.0080128805253092,0.0090018269214656,1.1102230246251563e-16,1.1102230246251563e-16,0.8378974412959385,0.911695031163958,0.9999923580086348,1.5044163726900709e-15,6.849215553088328e-16,1.0,0.9928571428571428,,5,136,0.999998824834197
severson,nasa,with_soh,lightgbm,10,42,5,arm_a,temp,0.8378974412959385,,,0.5633433403191985,0.3321159175337549,0.0,0.0,0.8378974412959385,0.911695031163958,0.9999923580086348,0.0,0.0,1.0,0.9928571428571428,,5,136,1.0
severson,nasa,with_soh,lightgbm,10,123,5,zeroshot,raw,0.8390205820916509,0.9921093861701592,0.0337517805934485,0.8967992067812384,0.8572939789503249,,,0.8390205820916509,0.911695031163958,0.9999923580086348,,,,0.9928571428571428,,5,136,
severson,nasa,with_soh,lightgbm,10,123,5,arm_b,warmstart,0.8851152078364595,0.9937471561092388,0.0286299496914703,0.0101647597131914,0.0100371883989144,,,0.8390205820916509,0.911695031163958,0.9999923580086348,0.6342617843438604,0.2863522221968928,6.424368964560811e-113,0.9928571428571428,0.9875,5,136,
severson,nasa,with_soh,lightgbm,10,123,5,arm_a,iso,0.7975509772233731,,,0.0055451382434384,0.008747445367738,0.0414696048682777,0.0414696048682777,0.8390205820916509,0.911695031163958,0.9999923580086348,-0.5706215237630176,-0.2576203476171153,7.915871041674667e-41,0.9928571428571428,,5,136,0.5981548450292692
severson,nasa,with_soh,lightgbm,10,123,5,arm_a,platt,0.8390205820916509,,,0.0063647940035112,0.0172888502603355,0.0,0.0,0.8390205820916509,0.911695031163958,0.9999923580086348,0.0,0.0,1.0,0.9928571428571428,,5,136,1.0
severson,nasa,with_soh,lightgbm,10,123,5,arm_a,temp,0.8390205820916509,,,0.5641497454001303,0.3327814233285279,0.0,0.0,0.8390205820916509,0.911695031163958,0.9999923580086348,0.0,0.0,1.0,0.9928571428571428,,5,136,1.0
severson,nasa,with_soh,lightgbm,10,456,5,zeroshot,raw,0.8340316970743027,0.9917341715116657,0.0341603810914188,0.8942474557916005,0.854097590336695,,,0.8340316970743027,0.911695031163958,0.9999923580086348,,,,0.9928571428571428,,5,136,
severson,nasa,with_soh,lightgbm,10,456,5,arm_b,warmstart,0.7952851079215486,0.984488995726566,0.0931089272870421,0.0113033530769501,0.0112954434037385,,,0.8340316970743027,0.911695031163958,0.9999923580086348,-0.4989045294916722,-0.2334685155784326,2.1582927666897376e-19,0.9928571428571428,0.9696428571428573,5,136,
severson,nasa,with_soh,lightgbm,10,456,5,arm_a,iso,0.7750391587952704,,,0.0075078997933139,0.0089390327646134,0.0589925382790322,0.0589925382790322,0.8340316970743027,0.911695031163958,0.9999923580086348,-0.7595931718683444,-0.3554609745882771,3.789470743099704e-105,0.9928571428571428,,5,136,0.5938012445386055
severson,nasa,with_soh,lightgbm,10,456,5,arm_a,platt,0.8340316970743027,,,0.0073872035198396,0.0089728435336845,0.0,0.0,0.8340316970743027,0.911695031163958,0.9999923580086348,0.0,0.0,1.0,0.9928571428571428,,5,136,1.0
severson,nasa,with_soh,lightgbm,10,456,5,arm_a,temp,0.8340316970743027,,,0.5636028145600253,0.3322861327044135,0.0,0.0,0.8340316970743027,0.911695031163958,0.9999923580086348,0.0,0.0,1.0,0.9928571428571428,,5,136,1.0
severson,nasa,with_soh,lightgbm,10,789,5,zeroshot,raw,0.8390149296545312,0.9919276712764687,0.03374029839951,0.8936986384605868,0.853230230378466,,,0.8390149296545312,0.911695031163958,0.9999923580086348,,,,0.9928571428571428,,5,136,
severson,nasa,with_soh,lightgbm,10,789,5,arm_b,warmstart,0.7140919799711871,0.7494772559816553,0.2611065401070088,0.0175853800375439,0.01753184441307,,,0.8390149296545312,0.911695031163958,0.9999923580086348,-1.7188053826141254,-0.7760277385507108,5.752875249942724e-88,0.9928571428571428,0.9857142857142858,5,136,
severson,nasa,with_soh,lightgbm,10,789,5,arm_a,iso,0.79294726182186,,,0.0083588227319825,0.009024181722217,0.0460676678326711,0.0460676678326711,0.8390149296545312,0.911695031163958,0.9999923580086348,-0.6338415450162236,-0.286174703520146,2.7482317756002247e-70,0.9928571428571428,,5,136,0.315266391204936
severson,nasa,with_soh,lightgbm,10,789,5,arm_a,platt,0.8390149296545312,,,0.0083573250440754,0.0089809102308389,0.0,0.0,0.8390149296545312,0.911695031163958,0.9999923580086348,0.0,0.0,1.0,0.9928571428571428,,5,136,0.9999794701253228
severson,nasa,with_soh,lightgbm,10,789,5,arm_a,temp,0.8390149296545312,,,0.563309010754202,0.3319772909182769,0.0,0.0,0.8390149296545312,0.911695031163958,0.9999923580086348,0.0,0.0,1.0,0.9928571428571428,,5,136,1.0
severson,nasa,with_soh,lightgbm,10,101112,5,zeroshot,raw,0.9905799530695856,0.9972922277323618,0.005113352728482,0.9011600669783776,0.8606668348928725,,,0.9905799530695856,0.911695031163958,0.9999923580086348,,,,0.9928571428571428,,5,136,
severson,nasa,with_soh,lightgbm,10,101112,5,arm_b,warmstart,0.8587434931199702,0.989863278063342,0.0558758100152401,0.1690647546871584,0.1678508682150274,,,0.9905799530695856,0.911695031163958,0.9999923580086348,,-14.006671069013048,0.0,0.9928571428571428,0.9464285714285716,5,136,
severson,nasa,with_soh,lightgbm,10,101112,5,arm_a,iso,0.9607357075541044,,,0.1869281699560686,0.0571815636206604,0.0298442455154812,0.0298442455154812,0.9905799530695856,0.911695031163958,0.9999923580086348,,-3.170735397461144,3.3806090961024976e-32,0.9928571428571428,,5,136,0.8733943192694151
severson,nasa,with_soh,lightgbm,10,101112,5,arm_a,platt,0.9905799530695856,,,0.1966762886144641,0.0556113979121122,0.0,0.0,0.9905799530695856,0.911695031163958,0.9999923580086348,,0.0,1.0,0.9928571428571428,,5,136,1.0
severson,nasa,with_soh,lightgbm,10,101112,5,arm_a,temp,0.9905799530695856,,,0.5705704877950903,0.3335929961717241,0.0,0.0,0.9905799530695856,0.911695031163958,0.9999923580086348,,0.0,1.0,0.9928571428571428,,5,136,1.0
severson,nasa,with_soh,lightgbm,10,42,10,zeroshot,raw,0.8353727490842286,0.992290996615488,0.0343909101065314,0.8953315071365202,0.855392613542772,,,0.8353727490842286,0.911695031163958,0.9999923580086348,,,,0.9928571428571428,,10,131,
severson,nasa,with_soh,lightgbm,10,42,10,arm_b,warmstart,0.7457302898684508,0.9766274925305448,0.1323922530722729,0.01187860664484,0.0118510306483978,,,0.8353727490842286,0.911695031163958,0.9999923580086348,-1.1745254042867006,-0.5445430213416556,3.406410271492701e-115,0.9928571428571428,0.9803571428571428,10,131,
