AUC,Brier,ECE10,LogLoss,PRAUC,SensAtFPR10,CalSlope,CalIntercept,AUC_lo,AUC_hi,AUC_percell_mean,AUC_percell_std,n_cells_valid,source,target,baseline,H,model
0.9207251306652542,,,,0.6232702496691654,0.7517556179775281,,,0.8461371053266272,0.9952264786365521,0.9999084166578094,0.0005411260645715683,40,nasa+calce,severson,soh_dist,30,logistic_soh_dist
0.9264276285801548,,,,0.5696534785366404,0.7985197368421053,,,0.8585463303727678,0.9852485457235693,0.9998824235344479,0.00048006807082087623,40,nasa+calce,severson,soh_dist,50,logistic_soh_dist
0.8981030716001872,0.5432881181932224,0.7255248138307732,1.3723348207673585,0.627925440869886,0.66015625,3.020793585864328,-8.901790674619308,0.8223790258991296,0.9998844338253993,0.9998815392881036,0.0006870396088270839,40,nasa+calce,severson,soh_only,10,logistic_soh_only
0.9124211404041266,0.5701797442023233,0.7424981721890532,1.4472843051886033,0.6424336090200906,0.7136437908496732,3.1873886196780514,-9.42938218109325,0.8359667987055086,0.9984962002605907,0.9998963792680515,0.0006041578434540135,40,nasa+calce,severson,soh_only,20,logistic_soh_only
0.9207251306652542,0.5900599009657431,0.7542750406996247,1.507336316804404,0.6232702496691654,0.7517556179775281,3.1787248629797475,-9.594670849228075,0.8461371053266272,0.9952264786365521,0.9999084166578094,0.0005411260645715683,40,nasa+calce,severson,soh_only,30,logistic_soh_only
0.9264276285801548,0.6290519330975056,0.7765359343852813,1.6349947458505416,0.5696534785366404,0.7985197368421053,2.947771925748368,-9.432368473268934,0.8585463303727678,0.9852485457235693,0.9998824235344479,0.00048006807082087623,40,nasa+calce,severson,soh_only,50,logistic_soh_only
0.7345560039738862,0.7668622807004802,0.8370205935326704,5.095377474799372,0.0355627043831913,0.2900390625,0.1785595045508138,-5.239647291834793,0.5994326073711947,0.8177574922788666,1.0,0.0,40,nasa+calce,severson,cycle_only,10,logistic_cycle_only
0.7133660806816285,0.7765991337248488,0.8459709654484582,5.054258112658499,0.0382649629978483,0.2589869281045752,0.16121169983270817,-4.898382950438809,0.5906710206700662,0.7984605011567395,1.0,0.0,40,nasa+calce,severson,cycle_only,20,logistic_cycle_only
0.6968682004016076,0.7850400032589114,0.8524164344114409,5.108352815400853,0.04115008073567925,0.23665730337078653,0.14695712549907297,-4.638711627887891,0.5838251714001755,0.7815973750677292,1.0,0.0,40,nasa+calce,severson,cycle_only,30,logistic_cycle_only
0.6716679968042097,0.8006077939250803,0.8635095246615473,5.204131127366476,0.0471065501274411,0.20257675438596492,0.12693340244902773,-4.246778349551717,0.5718761281024733,0.757994350282689,1.0,0.0,40,nasa+calce,severson,cycle_only,50,logistic_cycle_only
0.7668617574272137,0.73848309271844,0.8159637699111346,4.616398838835645,0.03875272185013906,0.30322265625,0.2021259382393564,-5.320727239135703,0.6588890806252383,0.8352477506626479,1.0,0.0,40,nasa+calce,severson,soh_cycle,10,logistic_soh_cycle
0.7579631296485945,0.7415035065482687,0.8208201220997609,4.447121217742271,0.04326913319163765,0.2741013071895425,0.1928632581819149,-5.0077876804210995,0.6638690635605096,0.8249115898132967,1.0,0.0,40,nasa+calce,severson,soh_cycle,20,logistic_soh_cycle
0.7551664447059973,0.7425195067999868,0.8224425328232285,4.36615205764806,0.048536675015571316,0.2563202247191011,0.18898883787284387,-4.798388494940882,0.6724007766460385,0.8194075182745865,1.0,0.0,40,nasa+calce,severson,soh_cycle,30,logistic_soh_cycle
0.7540077854423843,0.745767771002017,0.8260872090392755,4.227051480212677,0.05989565949058992,0.24067982456140352,0.1878384743850721,-4.492983789570577,0.6866203189030325,0.8134685977741893,0.999993816443061,1.5059884327536701e-05,40,nasa+calce,severson,soh_cycle,50,logistic_soh_cycle
0.34509576713116247,0.9825442408740533,0.9825713705131743,10.565072762774495,0.012551123684858043,0.009765625,-5.037498167901935,49.77466082960849,0.0829638245941632,0.5132345793491346,0.0666459064636675,0.1552049912951816,40,nasa+calce,severson,sensors,10,logistic_sensors
0.30323722205808795,0.9791378048529684,0.9791701698152698,10.26465613409228,0.01424057523944497,0.0012254901960784314,-5.699154808487042,55.30429023826435,0.0588648460567813,0.49658589982438306,0.03222879983142134,0.1063233504290469,40,nasa+calce,severson,sensors,20,logistic_sensors
0.2664600467371757,0.9756529584555211,0.9757272383727037,9.301416202431563,0.015560292703486802,0.0031601123595505617,-6.840856433222481,60.75949312260422,0.04638644426854874,0.46020201516508596,0.02187549515488125,0.09243457911528033,40,nasa+calce,severson,sensors,30,logistic_sensors
0.20004086431662824,0.9671347153573906,0.9680305177544927,6.7386335807358915,0.01786830753998272,0.0027412280701754384,-10.045600296411457,65.38088233182297,0.03209841149851037,0.3593177614503564,0.008928400203144986,0.04491763107898014,40,nasa+calce,severson,sensors,50,logistic_sensors
0.7047882527232756,0.0735049288464713,0.0801458480264629,0.44212682213509835,0.034278346163276595,0.29443359375,0.09605959615269569,-3.4484403540857147,0.5425649259963841,0.8036373308838398,0.9978919804861113,0.006319231200972145,40,nasa+calce,severson,full,10,logistic_full
0.674132361601459,0.08275225883249819,0.0909095766104519,0.48096569309387965,0.036235967611822247,0.2630718954248366,0.08691761853479286,-3.3684581504747833,0.5245543591801953,0.7821195292283365,0.9897648766187931,0.02124535703242424,40,nasa+calce,severson,full,20,logistic_full
0.6711714461931246,0.07516351048263027,0.08077707986372701,0.4363842788935584,0.03995662921361898,0.24262640449438203,0.0866809643272955,-3.167274234782415,0.5431980307182589,0.7709690825643691,0.9916902915078651,0.016733572072397816,40,nasa+calce,severson,full,30,logistic_full
0.681452790468822,0.05940843571727118,0.05983664646774925,0.3618116302265283,0.04935877282626207,0.21765350877192982,0.09676944441392928,-2.683016876869602,0.5851372722294494,0.7651115026624278,0.9987431404985772,0.0027416648133348513,40,nasa+calce,severson,full,50,logistic_full
